113bivxFjurkAoWEfVeJ4jawK9fQtn3yRF,TRUE,101348619,101348619,0,4,1.33E+11,1.33E+11,1.33E+11,1.33E+11,199,197,0,50660700.5,49278845.5,50660700.5,49278845.5,3,1,0
113DQh713pR9rsEWTgae9DGfVzY5f17Sbj,TRUE,200000000,200000000,0,2,4928276122,18201455559,4928276122,18201455559,61.8125,227.0303445,0,1.29E+11,1.29E+11,1.29E+11,1.29E+11,63.5,61.5,0
113ESVqntvYprqQbsPN6tEmtE1bB44uokS,TRUE,120000000,120000000,0,2,679282147.9,431734386.1,679282147.9,431734386.1,8,5.554920599,0,448436655,441563345,448436655,441563345,2,0,0
113i99LGHX2ZzBed1SaMpnqb6ruRgbBwMc,TRUE,184897082,184897082,0,8,16360523965,1.22E+11,16360523965,1.22E+11,59.03488372,146.9991653,0.011627907,0,0,0,0,0,0,0
113jYnToJJmGiLyQZMpyCZTYSb5GXFZ4tN,TRUE,80000000,80000000,0,2,47480000,8410000,47480000,8410000,2,0,0,179965115,0,179965115,0,4,0,0
113nP4t4ayne9A5MkZEa72GEBgkqLXZGkE,TRUE,85140000,85140000,0,2,1067613173,0,1067613173,0,2,0,0,168744892,0,168744892,0,4,0,0
113NT2GAbQRzT5qLfo9ovmxVuPwDbchoiV,TRUE,104580000,104580000,0,4,2634375461,2554986757,2634375461,2554986757,2,0,0,124706179.5,101859035.5,124706179.5,101859035.5,13,9,0
113QcTeGajE3YMKU1JD7QMRgkuKFFsHkiG,TRUE,50057953,50057953,0,2,83684410.71,23553332.58,83684410.71,23553332.58,2.476190476,0.85183542,0,0,0,0,0,0,0,0
113U6pALuJkFE3mTmMWzBfYk5AUjDDfvXC,TRUE,78580000,78580000,0,4,4640175269,80862172.5,4640175269,80862172.5,2,0,0,79255441,79175646,79255441,79175646,3,1,0
113uHEU5oFygrXY6GR43DrJmy4tFQ1Gcdr,TRUE,168320000,168320000,0,2,1956000410,2902442035,1956000410,2902442035,3.5,1.658312395,0,186346568,0,186346568,0,4,0,0
113xQVVssnSTggjXtntNy4RvZ1rs46ehub,TRUE,81700000,81700000,0,2,83300200,0,83300200,0,2,0,0,81681702,0,81681702,0,2,0,0
113y9h8ch6wASL3DE4WDysDVxXa4LsNkH3,TRUE,400000000,400000000,0,2,172848922,155260748.9,172848922,155260748.9,2.2,0.509901951,0,0,0,0,0,0,0,0
1143t96LASL6q6UMAJKQKd5BLkeV6Q19ys,TRUE,300000000,300000000,0,2,216256473.7,180540378.1,216256473.7,180540378.1,2.619047619,1.646820616,0,0,0,0,0,0,0,0
11445ybEvoBuFCnaYGni4KQDgKRZ3huiJX,TRUE,50000000,50000000,0,2,188994188.4,164612246.3,188994188.4,164612246.3,2.5,1.431782106,0,0,0,0,0,0,0,0
1147GrWQh7yW91kV65QP8BhFiGQQKuW3n5,TRUE,199990000,199990000,0,2,195634135.8,219803205.6,195634135.8,219803205.6,2.333333333,0.835710894,0,0,0,0,0,0,0,0
114BqWjEYTXuVzFAEc4qdz72j3muFPMSfH,TRUE,100020000,100020000,0,4,124147074.9,56599859.39,124265474.9,56552382.56,2.32,0.926066952,118400,325502632,324497368,325502632,324497368,2,0,0
114DARz595UwHRrWjR2mufuUCBifgHTHEw,TRUE,50000000,50000000,0,2,59418464.48,19691941,59535954.29,19627991.7,2.619047619,1.526782814,117489.8095,0,0,0,0,0,0,0
113M2D2P1Riyke3CHaBBF14F7AB7pQ8Dz3,TRUE,50000000,50000000,0,2,83466658.14,95544375.35,83466658.14,95544375.35,2.047619048,0.212958855,0,4110862504,4109137496,4110862504,4109137496,5,3,0
114ey7aLiid4RDdCYEp3GjAtWX3oRz7eqj,TRUE,100000000,100000000,0,2,53316333.5,31683666.5,53316333.5,31683666.5,2,0,0,99975709,0,99975709,0,2,0,0
114gGmini5G9hEwEkWtKXoQqT1D6S5AJvU,TRUE,120980000,120980000,0,4,43202873474,1.71E+11,43202873474,1.71E+11,247.9411765,965.5229897,0,439353399,415704306.7,439353399,415704306.7,2,0,0
114LhnRzAbZPniMmdBwqQ6QMYjxYFX8Qxb,TRUE,60050000,60050000,0,2,2.79E+15,0,2.79E+15,0,825869,0,130274,199880316,0,199880316,0,6,0,0
114ngXYgYz3gLAaumxKUZM42KR4HzsDdjn,TRUE,300000000,300000000,0,2,1.97E+13,6.07E+13,1.97E+13,6.07E+13,31960.66667,98502.59509,109190328.7,0,0,0,0,0,0,0
114ocYENUbxs7EsJLCiDMeGzYtVzjAZbeZ,TRUE,125000000,125000000,0,2,112270000,0,125010000,0,3,0,12740000,191011874,0,191011874,0,4,0,0
114omc8xdDgEfraC3Q7bEbujc6BRy9VsVJ,TRUE,40000000,40000000,0,2,280331758,0,280331758,0,2,0,0,119811555,0,119811555,0,6,0,0
114pDLxwCMHCrWSWinhy6ij7aZFaAssEFs,TRUE,100000000,100000000,0,2,442078018,0,442078018,0,2,0,0,99982828,0,99982828,0,2,0,0
114pv9hdWsQqj8eNNm2a4rJ2eiCSatXJmg,TRUE,80000000,80000000,0,2,6660597715,0,6660597715,0,2,0,0,182311424,0,182311424,0,6,0,0
114SCq4wvHgH4NZ2DdaXyqBAtBSxpVB8Wo,TRUE,31820000,31820000,0,2,3395055570,0,3395055570,0,2,0,0,156790390,0,156790390,0,4,0,0
114sRec7rRdyacs5RVY41WVjLmqiFMVVRm,TRUE,100000000,100000000,0,2,2299032358,0,2299032358,0,2,0,0,179956710,0,179956710,0,4,0,0
114T9gEoJ7G9LGoAL9wDT1nBGGQm3hiSJy,TRUE,410000000,410000000,0,2,215803369.6,211499311.6,215803369.6,211499311.6,2.363636364,0.979120874,0,5000601195,4999398805,5000601195,4999398805,2,0,0
114TqaapeRvrQzuwsxQHxLWsg7uYWewx3c,TRUE,390299833,390299833,0,48,26842849348,1.30E+11,26842851133,1.30E+11,227.9021739,508.992164,1785.173913,4.75E+13,0,4.75E+13,0,4333,0,0
114TqRY9x6byYf5HZcBdoDfHUZX68tdgTG,TRUE,510000000,510000000,0,2,426163069.2,176888040.7,426163069.2,176888040.7,2.166666667,0.552770798,0,2500500124,2499499877,2500500124,2499499877,2,0,0
11537czwp6pSjA8MtTUWmxdxhtVfrPefCx,TRUE,100000000,100000000,0,2,163730000,0,163730000,0,2,0,0,224950559,0,224950559,0,4,0,0
1154LSM4xWaAY8shZj7jdmP4coWKD16S5f,TRUE,410000000,410000000,0,2,466290275.5,266084742.4,466290275.5,266084742.4,2.533333333,0.884433277,0,2500501469,2499498531,2500501469,2499498531,2,0,0
1156mWEnJ8gK9kn2UdpPUcavyqC39mZxPw,TRUE,300000000,300000000,0,2,312775664.8,195810254.8,312775664.8,195810254.8,2.368421053,1.17922929,0,1.08E+11,1.08E+11,1.08E+11,1.08E+11,59.5,57.5,0
115fa27QgAruE6q9k8SNAc4fadsNoAUiNv,TRUE,125000000,125000000,0,2,1836309565,0,1836309565,0,2,0,0,124987548,0,124987548,0,2,0,0
115ia9StrwWqT6xJ9Sd92hm6rA4EBPsE3W,TRUE,50000000,50000000,0,2,462314345.6,1623925988,462314345.6,1623925988,13.28571429,48.6954998,0,0,0,0,0,0,0,0
115j3623Lx42gyC1h9EygmcqH6m6bgDiKy,TRUE,150000000,150000000,0,2,823260926,2641460496,823260926,2641460496,6.75,19.79614862,0,0,0,0,0,0,0,0
115N2mKEoCBYMT3J64iwXmZ95UPjU8QmZX,TRUE,56000000,56000000,0,2,19911103110,0,19911103110,0,2,0,0,125948879,0,125948879,0,4,0,0
114eDjVXXAQKVEnnJLTrCmTDzh7WSsTGz1,TRUE,300000000,300000000,0,2,1798287858,3657812712,1798287858,3657812712,75.76190476,118.0241722,0,0,0,0,0,0,0,0
115nw4hbAbwBSUfVhfF6EWvf4AcAcmD6p4,TRUE,40000000,40000000,0,2,1.26E+13,0,1.26E+13,0,11729,0,0,39853790,0,39853790,0,2,0,0
115p7UMMngoj1pMvkpHijcRdfJNXj6LrLn,TRUE,1441067602,1487769994,46702392,124,1.42E+12,8.33E+12,1.42E+12,8.33E+12,23991.11628,142876.3701,124811994,0,0,0,0,0,0,0
115qagP17Sd6EPapsyszneKf6i4Kkax1gR,TRUE,125290000,125290000,0,2,974235342.4,1421410025,974235342.4,1421410025,51.42857143,88.70956969,0,0,0,0,0,0,0,0
115SJrbKZujZujQJpJGBEJMzr1LybnXVEu,TRUE,125170000,125170000,0,6,8554716439,5709670782,8554716439,5709670782,58.33333333,40.9254064,0,127931487,150065775.6,127931487,150065775.6,5.333333333,3.399346342,0
115vefbFY2PCL4cYAoCcCB4TcjUGnrgLKw,TRUE,100000000,100000000,0,2,162161835.7,339328032.4,162161835.7,339328032.4,2.5,0.866025404,0,2500500010,2499499991,2500500010,2499499991,2,0,0
11697Zq8pAWXEXAbh2zvPTfVt6Vn7DAMzw,TRUE,150000000,150000000,0,2,322820241.8,602598091.9,322820241.8,602598091.9,2,0,0,1.08E+11,1.08E+11,1.08E+11,1.08E+11,59.5,57.5,0
1169bxadw4JaEe34sNhcDz38AugtLGp965,TRUE,250000000,250000000,0,2,674783012,1490228843,674783012,1490228843,2.4,1.743559577,0,1.29E+11,1.29E+11,1.29E+11,1.29E+11,63.5,61.5,0
116AZEfaPi8tbczYYcSdgG4KtEYAitbCfD,TRUE,100000000,100000000,0,2,555414429,0,555414429,0,2,0,0,199933263,0,199933263,0,4,0,0
116CD6FiyD8JTJ6iLRWJP1BubaJthVEYFV,TRUE,125000000,125000000,0,2,1280949688,0,1280949688,0,2,0,0,495420627,0,495420627,0,8,0,0
116CZ3t7REDPhGLjBdk7U84nWLAjpaAqay,TRUE,63250000,63250000,0,2,298409319,0,298454629,0,102,0,45310,63239004,0,63239004,0,2,0,0
115ncTmF1r86UqNVNiuTbSrg36C9WpbQyg,TRUE,601989395,601989395,0,10,1215242329,4124563127,1215242329,4124563127,9.222222222,23.88061872,0,424753104.8,428673898.5,424753104.8,428673898.5,2,0,0
11jLeJp6eGET8H3JPDWFBtka3jpYbBHC7,TRUE,100000000,100000000,0,2,47609175586,47608104320,47609175586,47608104320,447,445,0,168959096,0,168959096,0,4,0,0
11mBErpPx1pJNQyLnZDoNwVxhqTwTeHfU,TRUE,240000000,240000000,0,4,2696791553,7807574574,2696791553,7807574574,28,59.99895832,0,450213474.5,445793045.4,450213474.5,445793045.4,2,0,0
11mf37Gyg1Ju6NS7uF8BoynVfUigriNh7,TRUE,145410000,145410000,0,2,2485349966,0,2485349966,0,2,0,0,340354388,0,340354388,0,5,0,0
11MvtJdLMh55y3RnS7iPaCra7JS6vZsEF,TRUE,300000000,300000000,0,2,444384061,570478865.3,445613387.4,575577606.1,4,7.375635566,1229326.4,1.08E+11,1.08E+11,1.08E+11,1.08E+11,59.5,57.5,0
11PPZk89SHxR3p42mrSof5P935vqjEA2C,TRUE,49990000,49990000,0,2,85810000.38,94080138.34,85810000.38,94080138.34,2.047619048,0.212958855,0,0,0,0,0,0,0,0
11QtMGVRQht4E4wZDRhxLZbdHgANJzhFX,TRUE,125000000,125000000,0,6,12771284745,5875219690,12771284745,5875219690,2,0,0,373029000,74968142.88,373029000,74968142.88,8.666666667,0.942809042,0
11r5p8FPmLu9zw1XjufDcydG3rjQ6tzJc,TRUE,400000774,400000774,0,6,8226110917,51418196672,8226110935,51418196698,26.58333333,136.8567733,18.2,9943166755,14088335354,9943166755,14088335354,3.333333333,2.98142397,0
11UC4DMzTR1qQnNEHs9XpotWYAmzs6nBM,TRUE,50000000,50000000,0,2,150088996.1,372670684.5,150088996.1,372670684.5,3.95,3.814118509,0,0,0,0,0,0,0,0
11Us7kVfJS2dzryGJkSaAG4MUBvyvbZHA,TRUE,100000000,100000000,0,2,274559837,0,274559837,0,2,0,0,197062056,0,197062056,0,6,0,0
11UUivRcVdRJWymipDPB6WzbxzWmL7a3B,TRUE,50000000,50000000,0,2,65071059.37,38098964.29,65071059.37,38098964.29,4.105263158,3.864749421,0,4778000064,4776999936,4778000064,4776999936,2,0,0
11WrKpCb9YgyPaV7sPPbX5EcPQf2q8d9Z,TRUE,30000000,30000000,0,2,87600500.4,96053643.11,87600500.4,96053643.11,2.05,0.217944947,0,4110862504,4109137496,4110862504,4109137496,5,3,0
1216LTtQB2hhpU431yYifMcmnAmsh6vjz2,TRUE,80000000,80000000,0,2,84750000,11850000,84750000,11850000,2,0,0,79983760,0,79983760,0,2,0,0
11Dvz6Wh7RcmU6ffqdhQLoe6xvQmvwKAC,TRUE,164012438,164012438,0,2,468649579.3,967512319.9,468649579.3,967512319.9,146.7142857,83.4683532,0,0,0,0,0,0,0,0
121D2DAFrRGLHoeZDaAT1rjEYj69EknvsT,TRUE,50000000,50000000,0,2,9.01E+12,4.03E+13,9.01E+12,4.03E+13,16152.38095,71375.27746,20198063.24,0,0,0,0,0,0,0
121f43NCvucZnDWWcUFg5geNZE3ZGMeN6f,TRUE,359988700,359988700,0,2,6750987946,14001614500,6750987946,14001614500,20.83333333,28.3602813,0,35329803850,35323896150,35329803850,35323896150,6,4,0
121G2n8yvEaVy6Gv2CQqs7RN2f4PvfVBtK,TRUE,156418732,156418732,0,2,469527861,551985155,469527861,551985155,8.666666667,4.784233365,0,280281426.5,219718573.5,280281426.5,219718573.5,3,1,0
121gqN1Spy5BAr9q2NB9K8L1beqzhJyWKG,TRUE,199999997,199999997,0,4,846302464.5,369834709.5,846302464.5,369834709.5,2,0,0,230551625,219386495,230551625,219386495,10,4,0
121JhGRZGL57JgqXtdsxkUB2kF5Xyz7nPh,TRUE,400000000,400000000,0,2,314691662.8,183443009.3,314691662.8,183443009.3,2.789473684,1.608495452,0,6000500050,5999499951,6000500050,5999499951,2,0,0
121MuhNTovhbS2bfNk7cmtXQDwkXG93ExX,TRUE,156560000,156560000,0,2,0,0,0,0,0,0,0,156547460,0,156547460,0,2,0,0
121oZdRWsZ4LKhdwSgzLbK1S7yE7FnMw1x,TRUE,100000000,100000000,0,2,181868218,0,181868218,0,2,0,0,99978263,0,99978263,0,2,0,0
121P5TiHimHace3ZNuXU4hde9kWqPE1jHC,TRUE,120000000,120000000,0,2,1590052227,2995872370,1590052227,2995872370,24.75,45.89049466,0,479970334,438029666,479970334,438029666,2,0,0
121aKu4wARyCjEMrpWb9VfSnF9DWbjjVgn,TRUE,400000000,400000000,0,2,309586539.2,54917801.66,309586539.2,54917801.66,2,0,0,0,0,0,0,0,0,0
121QX41wBNYsmSFEGQ4qnRpNPSai3sUSMZ,TRUE,250000000,250000000,0,2,2.65E+12,5.29E+12,2.65E+12,5.29E+12,38.8,72.60413211,0,1350656155,1349343845,1350656155,1349343845,11,9,0
121RWQ6sk36FHcVTbW637ES19rmaZa7jQ7,TRUE,80000000,80000000,0,2,34966666.67,9723087.073,34966666.67,9723087.073,2,0,0,79959864,0,79959864,0,2,0,0
121XywrM8cRm2wcccPU7AbGxAAudHukiQL,TRUE,300000000,300000000,0,2,325461657.4,197650712.3,325461657.4,197650712.3,2.333333333,0.712696645,0,1.29E+11,1.29E+11,1.29E+11,1.29E+11,63.5,61.5,0
121zJYMgAb5eEheFEz3oeoBwbJrLpobG2g,TRUE,125000000,125000000,0,2,908890000,0,908890000,0,2,0,0,441044788,0,441044788,0,8,0,0
1223GLPpMTKXxyGg3WcHpRsPD4JGa7cXVk,TRUE,240000000,240000000,0,4,807809185,2121355953,807809185,2121355953,12.11111111,32.59497045,0,457772649.5,423016373.6,457772649.5,423016373.6,2,0,0
1224txnU673nCa5Wxa9JHkpGmreTMfknsA,TRUE,100000000,100000000,0,2,264707447.1,518167083.4,264707447.1,518167083.4,2.285714286,0.699854212,0,0,0,0,0,0,0,0
122Q8v7EkdLGfho7KuFK5u99mhyp1nkiFm,TRUE,36000000,36000000,0,2,769486722,0,769486722,0,2,0,0,35981394,0,35981394,0,2,0,0
121PMq3EepHkZyUxRoBBMUwrr6vkXdsyFp,TRUE,601433802,601433802,0,20,6054480480,19813345132,6054481195,19813349144,114.8787879,429.9309616,714.6969697,4.75E+13,0,4.75E+13,0,4333,0,0
122xQbcFm6jfrtwfGHdxCdGrmwvUuNXJft,TRUE,200000000,200000000,0,2,160758079.7,144175632.2,161179339.9,144252758.7,2.35,0.792148976,421260.15,0,0,0,0,0,0,0
122YcyXExdCbRx7Kdj6GD5ccCmoGgxB3q7,TRUE,3312856705,3312856705,0,96,8518473076,50881162476,8518473547,50881163623,565.1503759,4366.942967,471.1879699,4.75E+13,0,4.75E+13,0,4333,0,0
122w6H5sV2h9dyAwk4rcedF4piGnzmbFFN,TRUE,200000000,200000000,0,2,266260022.8,102420253.5,266260022.8,102420253.5,2,0,0,3000546524,2999453477,3000546524,2999453477,2,0,0
1231w7pJYCa9W9qBSJYNBp6QrTaCSV6YuD,TRUE,400000000,400000000,0,2,266854071.7,132305776.5,266854071.7,132305776.5,2.095238095,0.42591771,0,5000504801,4999495199,5000504801,4999495199,2,0,0
1233d91rHpBN8spVJqv42syB72Jzf1gGJb,TRUE,200000000,200000000,0,2,261261679.4,186198155.4,261261679.4,186198155.4,3.125,3.388860428,0,1.29E+11,1.29E+11,1.29E+11,1.29E+11,63.5,61.5,0
1234KPsuDZ6n6htPvxYRyzc4ND9iyBGhkY,TRUE,50000000,50000000,0,2,243897852.2,270766026.9,243897852.2,270766026.9,3.2,1.6,0,1585729107,1584579395,1585729107,1584579395,10,8,0
1238Mzucsxe7SiDQSssCLQYppFHHqF3zpi,TRUE,200000000,200000000,0,2,372972844.1,236204734.3,372972844.1,236204734.3,2.25,0.661437828,0,2500580573,2499419428,2500580573,2499419428,2,0,0
123anBkpeHW3dgxCwUxP3zxVRLN8zW1ZqZ,TRUE,100000000,100000000,0,6,25997500,20425089.2,25997500,20425089.2,4.25,2.277608395,0,34135898.67,39543789.14,34135898.67,39543789.14,2.666666667,0.942809042,0
123bzPBEJK2N9aoTAU7TRqLbwzmFWq89S7,TRUE,120000000,120000000,0,2,983732128.6,2692157247,983732128.6,2692157247,16,41.14718592,0,435574954.5,435425045.5,435574954.5,435425045.5,2,0,0
123dhAgb1oMyFHrmxx3YgKdDWTRn6dWBFm,TRUE,68830000,68830000,0,2,2.79E+15,0,2.79E+15,0,825869,0,130274,68803937,0,68803937,0,2,0,0
123fvLmUcqnFxK3pjrdDePE5R9W9N5VdnS,TRUE,60000000,60000000,0,2,362404159,0,362404159,0,2,0,0,59945924,0,59945924,0,2,0,0
123JmhW8mtaRTJJBHFFNxkuyDyyYmozJTd,TRUE,150000000,150000000,0,2,244857267.3,172900837.8,244857267.3,172900837.8,2.19047619,0.587087048,0,0,0,0,0,0,0,0
123o19yFFV4MNwjaaKu1d97Cu5Cxfi9SYT,TRUE,125000000,125000000,0,4,120040000,0,125020000,0,4,0,4980000,77300539.5,69854090.5,77300539.5,69854090.5,9,5,0
122YgLP4YjnfwxJtCc3Kx6NQWh2nu7evfm,TRUE,579940000,579940000,0,4,1702525637,3824375956,1702527199,3824375331,56.63414634,87.48595876,1562.146341,4.75E+13,0,4.75E+13,0,4333,0,0
123r3eATfVPEHABzTMbB7rmmX5UYTTKdzJ,TRUE,35100000,35100000,0,2,36238449,0,36238449,0,2,0,0,84216207,0,84216207,0,4,0,0
123Sdp8rB7C8xJR3u5VX6J3BiyQArtLt7Y,TRUE,468034621,468034621,0,16,16943883529,1.10E+11,16943883611,1.10E+11,230.3013699,1443.991146,82.20547945,585068930,1122708296,585068930,1122708296,38.25,56.75110131,0
123PnNatuNpuXPfodNdRRmWMEAoaTMH8V1,TRUE,677959302,677959302,0,12,13578295005,76881620937,13578296011,76881625072,168.1132075,1122.659077,1006.415094,0,0,0,0,0,0,0
123VWsgKcx1cjn5KBepCV26hFXu7TcWfSY,TRUE,50000000,50000000,0,2,178167195.5,368764843.6,178167195.5,368764843.6,2.380952381,1.132893072,0,0,0,0,0,0,0,0
123zTvjw931gKezg4bMwaBS45YBQjJh3pZ,TRUE,400000000,400000000,0,6,223542337,179056446,223542337,179056446,2.604166667,1.075088821,0,11338067379,22636723044,11338067379,22636723044,6.333333333,9.689627902,0
1242DfZdkjCedkJhwALYfyCftWibn7sxhd,TRUE,80000000,80000000,0,2,10192747533,0,10192747533,0,2,0,0,208530215,0,208530215,0,6,0,0
1245pqeT15C3n48dUJqWXtLJ3jtBXFX9z2,TRUE,125000000,125000000,0,4,99989033.5,50010966.5,99989033.5,50010966.5,2,0,0,549100029.5,295998297.5,549100029.5,295998297.5,11,5,0
1246i2CihbSXcLMM67sQgS7xedJFPsuaa2,TRUE,100050000,100050000,0,2,101000000,0,101000000,0,2,0,0,319802039,0,319802039,0,8,0,0
1246tUptR5e67CG7MAfPtjVpSdM1dCUH2V,TRUE,150000000,150000000,0,2,115190789.2,163410981.9,115190789.2,163410981.9,2.818181818,1.526623239,0,97986869.5,96983482.5,97986869.5,96983482.5,2,0,0
1246v8SAeajt6k3QFVzp4My8U13PLZTyV4,TRUE,59895323,59895323,0,2,245350685.5,163369973.8,245350685.5,163369973.8,4.117647059,2.69819881,0,509914567,489085433,509914567,489085433,2,0,0
124ap6uHgT5MeB1L5FPUENhQ2DdG4boyy3,TRUE,250000000,250000000,0,2,302165313.5,140988911.8,302165313.5,140988911.8,2.380952381,1.326513169,0,0,0,0,0,0,0,0
124BcwPQtUGAFzuh3mLi1VxGD6Yy2sfb3S,TRUE,60740006,60740006,0,6,20266810.33,14255197.86,20266810.33,14255197.86,2,0,0,20239741.33,14237031.68,20239741.33,14237031.68,2.666666667,0.942809042,0
123timpjDfSXHB1kL2dJYTW3YiPAtfh4AF,TRUE,60000000,60000000,0,2,91862380.95,106559523.4,91927509.57,106540451.7,2.142857143,0.638876565,65128.61905,0,0,0,0,0,0,0
124CHLbPZ61W9n3T6a1cWT9YX298ijTdU7,TRUE,100000000,100000000,0,2,3025073924,12360120111,3025073924,12360120111,2.2,0.6,0,3500951876,3499048124,3500951876,3499048124,2,0,0
124cUCq1tkYhFf39NAnN6dYRwkLrvBNLAx,TRUE,71248142,71248142,0,2,377566367,251728022.6,377566367,251728022.6,6.416666667,3.904235592,0,320578322.5,320421677.5,320578322.5,320421677.5,2,0,0
124EhTSKcd4M1RNisFp7hpkmEj6UEqLq1H,TRUE,300000000,300000000,0,2,1.88E+13,5.96E+13,1.88E+13,5.96E+13,30491.40909,96415.34483,109812641.1,0,0,0,0,0,0,0
124jbjnjjy8t42BDmaBd8kx6fJc2CTfdeE,TRUE,200000000,200000000,0,2,262821465.6,179139664.5,262821465.6,179139664.5,2.5,1.118033989,0,0,0,0,0,0,0,0
124mKpjUJzXQ4PBZF3bnGKdYmDYhZaZKb6,TRUE,120000000,120000000,0,2,522912338.3,994955493.7,522912338.3,994955493.7,30,76.3791711,0,509914567,489085433,509914567,489085433,2,0,0
124bNuUqL2WHwhq6fBMv7s4ydvL8q57AdN,TRUE,544802747,544802747,0,146,3434992195,20925607126,3434993068,20925606985,229.4923077,1047.417823,873.4666667,1.29E+12,0,1.29E+12,0,449,0,0
124mtgNTJmEQqCpqB1yFh6go8MTrFnUcX2,TRUE,200066608,200066608,0,4,1.73E+11,3.00E+11,1.73E+11,3.00E+11,9822.75,17010.03797,249333.25,235123836.5,231018736.5,235123836.5,231018736.5,6,0,0
124o14rxNyvFMQM8yJuJFcKprxPtVHq8H5,TRUE,70000000,70000000,0,2,37925994064,0,37925994064,0,530,0,0,219951255,0,219951255,0,6,0,0
124pf8wT7SGfKENQ2o4wYEgJC3tA3U5b5W,TRUE,125000000,125000000,0,2,4.67E+13,0,4.67E+13,0,1105344,0,394138575,252435839,0,252435839,0,6,0,0
124RvAEuuCptkzZEEttPxXvH6tSnXJ3XN5,TRUE,100050000,100050000,0,2,12098469093,0,12098469093,0,2,0,0,299974347,0,299974347,0,6,0,0
